model1,model2,symbol,avg_rcoeff,median_rcoeff,min_rcoeff,max_rcoeff
Gemini,Deepseek,1211.HK,0.9999977391931181,0.9999993688907876,0.9999908101851418,0.999999901477204
Gemini,Deepseek,AMZN,0.9960709048810068,0.9999952304112288,0.9804055496716796,0.9999995052576618
Gemini,Deepseek,BABA,0.9999984604069345,0.9999980990020616,0.9999973174434936,0.999999865551532
Gemini,Deepseek,DTE.DE,0.9990508286959979,0.9996075214371524,0.9972003145365322,0.9998330349284512
Gemini,Deepseek,FXI,0.9998778891107325,0.9999674764860156,0.9995645623548228,0.9999959058214908
Gemini,Deepseek,GM,0.9977519716298454,0.999988923689437,0.9890227834909276,0.999997831935088
Gemini,Deepseek,IFNNY,0.9997302142756699,0.9999673503932728,0.9987369012964488,0.999997691372924
Gemini,Deepseek,MBGYY,0.9991380157111471,0.9997369261848472,0.9978774692792096,0.9999882229257042
Gemini,Deepseek,SPX,0.9999930235340205,0.9999958747432686,0.9999833062519714,0.9999997516420294
Gemini,Deepseek,T,0.9995890302004492,0.9999140352399194,0.9981834068379132,0.999989030012937
Gemini,Doubao,0941.HK,0.9718261418421779,0.9890135301132836,0.9011271137791655,0.9980830855438196
Gemini,Doubao,1211.HK,0.9619588344232864,0.9952903418173358,0.8260906878074543,0.9999252361570397
Gemini,Doubao,AMZN,0.9845523150819384,0.996967053410514,0.9360359654016276,0.9977030042461452
Gemini,Doubao,BABA,0.9634197452196389,0.9986749877562658,0.8247001952900139,0.9994581498327316
Gemini,Doubao,DTE.DE,0.9795673021839011,0.981508628532215,0.9591739145367048,0.9989468516215124
Gemini,Doubao,FXI,0.9481641339403633,0.9958450987917488,0.7533280228227108,0.9989886256844832
Gemini,Doubao,GM,0.9954146417096572,0.9942351240192216,0.991868389387094,0.9987821172364768
Gemini,Doubao,IFNNY,0.9918325807017838,0.9929073762581508,0.9833239344445152,0.9999811808845576
Gemini,Doubao,MBGYY,0.9783514280080163,0.9879574778790824,0.9294276830047964,0.999053042326195
Gemini,Doubao,SPX,0.9933650740551165,0.9980683919478176,0.9743506007599104,0.9985901198956164
Gemini,Doubao,T,0.9503672452997016,0.980435736738088,0.8123809761912726,0.9981834068379132
Gemini,GPT,0941.HK,0.9425293773710933,0.9972461002448226,0.7210243961832085,1.0
Gemini,GPT,1211.HK,0.8306475907616215,0.9999237596360736,0.1534421742637061,1.0
Gemini,GPT,AMZN,0.9285114326851106,0.995760426811892,0.653510731091526,1.0
Gemini,GPT,BABA,0.7736631779680716,0.9996135718735129,-0.1306824744561963,1.0
Gemini,GPT,DTE.DE,0.8821622154022608,0.9907150741548024,0.4598552668865385,1.0
Gemini,GPT,FXI,0.9912189504672467,0.998854879421916,0.9706806419266092,1.0
Gemini,GPT,GM,0.9274860761748105,0.9974867265392816,0.6509911821990927,0.9999999999999998
Gemini,GPT,IFNNY,0.8810725712555932,0.9999184277905973,0.4070021781022473,0.9999999999999998
Gemini,GPT,MBGYY,0.9040457129847201,0.999628484987764,0.5217589622009192,1.0
Gemini,GPT,SPX,0.9870691938642349,0.999365076992281,0.9370361617410434,1.0
Gemini,GPT,T,0.9413081224775134,0.9937394142642164,0.7703284565479018,1.0
Gemini,Mistral,0941.HK,0.31173740170172043,0.6494980119986913,-0.6669010070734055,0.987008470776746
Gemini,Mistral,1211.HK,0.6036019578182751,0.9948642359043108,-0.2550205054311144,0.9983051757143728
Gemini,Mistral,AMZN,0.834977636731273,0.9962044005588632,0.1959073817880088,0.999374589011366
Gemini,Mistral,BABA,0.3175051319920464,0.9921232397268168,-0.8303814074401191,0.9993359516974198
Gemini,Mistral,DTE.DE,0.42832913603920203,0.843832585930163,-0.581060882830624,0.9715841799139454
Gemini,Mistral,FXI,0.2992631489630017,0.9783627651422628,-0.9472781588424788,0.9947549523135836
Gemini,Mistral,GM,0.48429233044305076,0.9688041491147148,-0.9376367251808796,0.9979539351501148
Gemini,Mistral,IFNNY,0.5786074810891719,0.9652695705955008,-0.9831355662909008,0.9990118085671856
Gemini,Mistral,MBGYY,0.5757393575049946,0.938476604339712,-0.950942580646617,0.9988952858981172
Gemini,Mistral,SPX,0.6642505343540073,0.9562387222846565,-0.5002652481214788,0.9999912900464256
Gemini,Mistral,T,0.7570129692173954,0.843298077424879,0.1653166558950992,0.9954504756139664
Gemini,Qwen,0941.HK,0.8145035940610994,0.9935914664337177,0.2272794071513963,1.0
Gemini,Qwen,1211.HK,0.8463035409760178,0.9999861671326032,0.231644841115188,1.0
Gemini,Qwen,AMZN,0.5691366656784671,0.9998542092694092,-0.3233166283629468,0.9999979525128072
Gemini,Qwen,BABA,0.6496653092952135,0.9999284375519868,-0.447161847826851,0.9999949890256968
Gemini,Qwen,DTE.DE,0.9423219508603143,0.9876421430149068,0.7853465767601722,1.0
Gemini,Qwen,FXI,0.8654524844184269,0.8404083356828226,0.7056272450856659,0.9999999999999998
Gemini,Qwen,GM,0.6953823201139114,0.99973317788927,-0.4811626444353782,0.999980937893248
Gemini,Qwen,IFNNY,0.7933084803355561,0.9912126753233432,0.0731878368936961,1.0
Gemini,Qwen,MBGYY,0.7291583675941504,0.9798105427676564,-0.1753667115702704,1.0
Gemini,Qwen,SPX,0.3970187734266052,0.656877402259223,-0.6478282143673935,1.0
Gemini,Qwen,T,0.7105902553359333,0.999285956626898,-0.2761153279382775,1.0
Mistral,Claude,0941.HK,0.21245353577041462,0.1928413729146077,-0.8167641174942234,0.9053406253975116
Mistral,Claude,1211.HK,0.44726587200163637,0.6344589403433605,-0.5159447166126984,0.8961764912081099
Mistral,Claude,AMZN,0.37232095156424555,0.6703901892911929,-0.6088604865671238,0.9536380316885028
Mistral,Claude,BABA,0.42170529062591644,0.5804546226695243,-0.4627652610641249,0.9675774923121496
Mistral,Claude,DTE.DE,0.2609190609267142,0.5957638265632353,-0.5882211550621718,0.862017332117843
Mistral,Claude,FXI,0.42120010322091705,0.7822093551042111,-0.5241942846968746,0.8988517437028247
Mistral,Claude,GM,-0.0339160684551123,0.0532833767806102,-0.8711843970272675,0.7885963817403894
Mistral,Claude,IFNNY,0.09572374163067317,-0.0644472829845302,-0.9685927069596616,0.84900314956279
Mistral,Claude,MBGYY,0.027849003724812714,-0.0939996239962791,-0.9206028784916986,0.8902461147402867
Mistral,Claude,SPX,0.16400667430982735,0.4043286023166782,-0.9308240246351566,0.9258651114552486
Mistral,Claude,T,0.5486552845002208,0.6161286427212449,0.2768387250849576,0.7363717382270731
Mistral,Cohere,0941.HK,0.3144180174805107,0.7672252459487412,-0.7163088345505464,0.98658973954844
Mistral,Cohere,1211.HK,0.6517480652338359,0.9715993516852724,0.0490421095869011,0.9981891238220758
Mistral,Cohere,AMZN,0.8351626703043357,0.9854294917182782,0.2088560001175488,0.9987417946320224
Mistral,Cohere,BABA,0.28570363528756043,0.9658637352733408,-0.8241274170644786,0.9950285371506776
Mistral,Cohere,DTE.DE,0.3570815394483454,0.7745774225123527,-0.6331721930939225,0.973161846624971
Mistral,Cohere,FXI,0.2763584234807892,0.9756786240655312,-0.9504944797445852,0.993691611644926
Mistral,Cohere,GM,0.4418366660397055,0.7890184828417353,-0.9446472595431366,0.9977482007823488
Mistral,Cohere,IFNNY,0.5761214273251452,0.9609908624637052,-0.9813420644368964,0.9982169797382406
Mistral,Cohere,MBGYY,0.5668534011344153,0.934748789017287,-0.9592495558495876,0.9973413005538057
Mistral,Cohere,SPX,0.666763051059785,0.952593501689712,-0.4918693579159774,0.9999346200868252
Mistral,Cohere,T,0.7753072357323785,0.964216519354836,0.1174122002165418,0.992378328695312
Mistral,Deepseek,0941.HK,0.31285721754005025,0.6553730486303226,-0.665355514125544,0.9867796450629346
Mistral,Deepseek,1211.HK,0.6035916968327332,0.994940008141715,-0.2553940187418513,0.998338410675744
Mistral,Deepseek,AMZN,0.8328520187051416,0.9874866545551688,0.1931812703872698,0.9993994447865462
Mistral,Deepseek,BABA,0.31741911565452857,0.9922150364196484,-0.8297160813496622,0.9992820916255608
Mistral,Deepseek,DTE.DE,0.42345158580149295,0.8233063374811654,-0.5621041855695089,0.9742851571335652
Mistral,Deepseek,FXI,0.2998748690437343,0.979252017775343,-0.9483117686448956,0.9949809866657712
Mistral,Deepseek,GM,0.48199634805005404,0.9752489779389776,-0.9381614451666934,0.9979739444766518
Mistral,Deepseek,IFNNY,0.5791282166110927,0.9658026208673904,-0.983505833769666,0.9988436945106358
Mistral,Deepseek,MBGYY,0.5715009541906688,0.930480599288167,-0.9528911921706352,0.999099256407055
Mistral,Deepseek,SPX,0.6649040929967572,0.9568396875517116,-0.5001051469463633,0.999990699334431
Mistral,Deepseek,T,0.7581384746832309,0.8406114013808852,0.154264882963755,0.9950394567928832
Mistral,Doubao,0941.HK,0.26901660001714417,0.6698068683833158,-0.639094853451599,0.9766463758616848
Mistral,Doubao,1211.HK,0.553704464368581,0.9821828998942378,-0.1141398899003914,0.9987135270290224
Mistral,Doubao,AMZN,0.7988198087512246,0.9955242023372785,0.019274775191561,0.9989149657447915
Mistral,Doubao,BABA,0.24661066389640451,0.9846151108336187,-0.9047594517663816,0.9989009772965765
Mistral,Doubao,DTE.DE,0.3889082335095845,0.8900082625565957,-0.7686758592391199,0.9254833864884532
Mistral,Doubao,FXI,0.2246820082513339,0.9694792161924124,-0.938338654806693,0.9942888092554713
Mistral,Doubao,GM,0.47918847161837397,0.9624711939158372,-0.8952882894236468,0.9966928470126744
Mistral,Doubao,IFNNY,0.5820677906521898,0.96609893339971,-0.9594798091494976,0.9992829565847968
Mistral,Doubao,MBGYY,0.5873663550508688,0.9860535129647282,-0.9168124493631712,0.9999254235230256
Mistral,Doubao,SPX,0.6681838735777813,0.9531146953391116,-0.4590931546068378,0.9982220660888552
Mistral,Doubao,T,0.609613905388866,0.840611401380885,-0.4376320187537818,0.987454954584296
Mistral,GPT,0941.HK,0.40306385193530864,0.6494980119986915,-0.369785434054399,0.9838964867815012
Mistral,GPT,1211.HK,0.5075163207208822,0.9932119063951824,-0.2515579448552597,0.9983051757143728
Mistral,GPT,AMZN,0.7803509963790203,0.991493451552488,-0.0718141445449297,0.999374589011366
Mistral,GPT,BABA,0.3553863183471825,0.9922464155462551,-0.831109923986997,0.9981798804660954
Mistral,GPT,DTE.DE,0.26188048489713145,0.0908126081153339,-0.6108575433171941,0.9715841799139454
Mistral,GPT,FXI,0.2926488666936158,0.9803104082816988,-0.9472781588424788,0.9947549523135836
Mistral,GPT,GM,0.5012934813429657,0.9469070461299892,-0.831909039130361,0.9979539351501148
Mistral,GPT,IFNNY,0.4795474779965196,0.918001911557046,-0.9836706749865828,0.9990118085671856
Mistral,GPT,MBGYY,0.5051682199793591,0.9049663593897566,-0.9450318273941788,0.9988952858981172
Mistral,GPT,SPX,0.643098463842867,0.8928817546559419,-0.4823258026734328,0.9999912900464254
Mistral,GPT,T,0.6898951406082052,0.8548701650632325,0.0446654144190137,0.9954504756139664
Mistral,Gemini,0941.HK,0.3117374017017205,0.6494980119986915,-0.6669010070734054,0.9870084707767458
Mistral,Gemini,1211.HK,0.603601957818275,0.9948642359043106,-0.2550205054311144,0.9983051757143728
Mistral,Gemini,AMZN,0.834977636731273,0.9962044005588632,0.1959073817880088,0.999374589011366
Mistral,Gemini,BABA,0.3175051319920464,0.9921232397268166,-0.830381407440119,0.9993359516974198
Mistral,Gemini,DTE.DE,0.42832913603920203,0.843832585930163,-0.5810608828306242,0.9715841799139454
Mistral,Gemini,FXI,0.29926314896300177,0.9783627651422628,-0.9472781588424788,0.9947549523135836
Mistral,Gemini,GM,0.48429233044305076,0.9688041491147148,-0.9376367251808796,0.9979539351501148
Mistral,Gemini,IFNNY,0.5786074810891719,0.9652695705955008,-0.9831355662909008,0.9990118085671856
Mistral,Gemini,MBGYY,0.5757393575049946,0.938476604339712,-0.950942580646617,0.9988952858981172
Mistral,Gemini,SPX,0.6642505343540073,0.9562387222846565,-0.5002652481214787,0.9999912900464254
Mistral,Gemini,T,0.7570129692173954,0.843298077424879,0.1653166558950992,0.9954504756139664
Mistral,Qwen,0941.HK,0.15424115196103544,0.3229321509753496,-0.7547103135520021,0.9853925932995476
Mistral,Qwen,1211.HK,0.39629222759065397,0.9948642359043106,-0.7531116296666668,0.9983517833344332
Mistral,Qwen,AMZN,0.5477421135162032,0.9859344831877196,-0.304079214538814,0.997824744805619
Mistral,Qwen,BABA,0.04715705139348482,-0.4585104350937344,-0.8293931408130153,0.9992059566250102
Mistral,Qwen,DTE.DE,0.523800542774602,0.8935223302786942,-0.1924580188415061,0.9347183632284604
Mistral,Qwen,FXI,0.4225363662452398,0.7978328149692652,-0.6724267157358916,0.979381442592442
Mistral,Qwen,GM,0.8131554448369199,0.9571496681069528,0.3933192049698804,0.9925875723571336
Mistral,Qwen,IFNNY,0.4011154755309952,0.9496515963396908,-0.949972992376292,0.9938896810170276
Mistral,Qwen,MBGYY,0.3417900456554583,0.8641695802671294,-0.90707919223945,0.9873011185440042
Mistral,Qwen,SPX,0.12337465712698212,-0.0047269541266777,-0.6492083271503539,0.9505529905955244
Mistral,Qwen,T,0.40898944028251344,0.8171011309040954,-0.2954225054034811,0.9658813581812116
Qwen,Claude,0941.HK,0.4272384570519495,0.2514629192141118,0.1088136972443372,0.8415912887723301
Qwen,Claude,1211.HK,0.7112031164328089,0.6503717110844751,0.5111797842191256,0.8989136909737178
Qwen,Claude,AMZN,0.511565321923155,0.637587098005751,-0.1181164056427859,0.9459199902442031
Qwen,Claude,BABA,0.3153816954815448,0.8204766472013731,-0.9190308103387924,0.9686094355639224
Qwen,Claude,DTE.DE,0.18775892423725113,0.0134004131061786,-0.6057949117867832,0.9183301956886364
Qwen,Claude,FXI,0.5285354563134886,0.8510418348459102,-0.94741050102969,0.968820119378734
Qwen,Claude,GM,0.15681245972393434,0.0189015641462007,-0.576533571715464,0.995895863574808
Qwen,Claude,IFNNY,0.6153618030452812,0.8068502275403706,0.0216942355939844,0.9743473779717834
Qwen,Claude,MBGYY,0.4183516669365896,0.8616098770550223,-0.5101051381013478,0.9381408182159868
Qwen,Claude,SPX,0.05131612888270356,-0.0483378665637538,-0.8077726105179496,0.8979626494932738
Qwen,Claude,T,0.31480805297004233,0.3637247243627536,-0.3737710550510195,0.8016880504780165
Qwen,Cohere,0941.HK,0.8378303752771654,0.9613443941969264,0.3849084009239708,0.9985482773398294
Qwen,Cohere,1211.HK,0.8331011860178549,0.9797450277965256,0.2906643258286893,0.9999790091289762
Qwen,Cohere,AMZN,0.5682002256575565,0.9715785522373164,-0.32966280668226,0.9998178018824914
Qwen,Cohere,BABA,0.656823075709015,0.9841051348428989,-0.4460977230018717,0.9990813480364203
Qwen,Cohere,DTE.DE,0.9038396465507962,0.946927048322348,0.7562342261250483,0.9830097257121692
Qwen,Cohere,FXI,0.8643150409308105,0.8460787427020324,0.6799634955904879,0.999684846565598
Qwen,Cohere,GM,0.6701886660825114,0.9574456724071608,-0.4992338695626828,0.999425448312899
Qwen,Cohere,IFNNY,0.7940790931380206,0.98057864857324,0.0999653806325563,0.9995769201757616
Qwen,Cohere,MBGYY,0.7163164205078674,0.9795163197807748,-0.201202520051208,0.9998419304791072
Qwen,Cohere,SPX,0.3983430216205108,0.6765606261646571,-0.6484009751120355,0.9998332936026604
Qwen,Cohere,T,0.6941269044795495,0.9177539328482764,-0.2696688617370708,0.9996633039773164
Qwen,Deepseek,0941.HK,0.8102863482340418,0.9939824987927494,0.2073750584278711,0.9990720617847114
Qwen,Deepseek,1211.HK,0.8462640331331326,0.9999864289857604,0.2314303548209979,0.9999993688907876
Qwen,Deepseek,AMZN,0.5653349743255764,0.9806660241607936,-0.3217867995016059,0.9999567009123586
Qwen,Deepseek,BABA,0.6497848064299125,0.9999272380685832,-0.4470578513435603,0.9999958060156908
Qwen,Deepseek,DTE.DE,0.9430603085756107,0.9881928757626324,0.7999955960047863,0.9972003145365324
Qwen,Deepseek,FXI,0.865686925549447,0.8445671726917661,0.7027112220342753,0.9999514914475364
Qwen,Deepseek,GM,0.6928358220345983,0.9886515270766312,-0.4827925583316431,0.9997882687582804
Qwen,Deepseek,IFNNY,0.7932463859554166,0.9920091815464358,0.0727251777825502,0.9994938950551998
Qwen,Deepseek,MBGYY,0.7270729438144075,0.9707090725285265,-0.1755136893937057,0.9999287667189872
Qwen,Deepseek,SPX,0.39736358096456886,0.6573025180589827,-0.6482257947779724,0.9999833062519714
Qwen,Deepseek,T,0.7116833994366558,0.9981834068379132,-0.2732814487287544,0.9999632133632208
Qwen,Doubao,0941.HK,0.7994032460234506,0.9011271137791662,0.2072382055189958,0.998588722212107
Qwen,Doubao,1211.HK,0.9186977123465818,0.9952903418173358,0.6094705250948722,0.999887099022092
Qwen,Doubao,AMZN,0.6207947056173044,0.9962463465556954,-0.3170341457162403,0.997503061402334
Qwen,Doubao,BABA,0.6649806769141358,0.9986805731353252,-0.42701535619201,0.9990288460243426
Qwen,Doubao,DTE.DE,0.8992046131318823,0.9680783421521614,0.6229888316614833,0.998946851621512
Qwen,Doubao,FXI,0.8104840364744579,0.8210568313065902,0.430365966439075,0.997499062680384
Qwen,Doubao,GM,0.710683335310532,0.9928086852133956,-0.3918006082738715,0.9991007230207818
Qwen,Doubao,IFNNY,0.781742390953024,0.9805736041922438,0.0847797167858307,0.991799039822896
Qwen,Doubao,MBGYY,0.6916545403550055,0.9218895928232458,-0.1598378853450612,0.9879574778790824
Qwen,Doubao,SPX,0.38979232367832706,0.6772407297323224,-0.6638557207555611,0.9984305548834546
Qwen,Doubao,T,0.7211451200354337,0.9697503288675738,-0.2772709962413123,0.9981834068379128
Qwen,GPT,0941.HK,0.7727097236757411,0.8849317153027911,0.2272794071513963,0.9979558131432246
Qwen,GPT,1211.HK,0.9142343616124509,0.9998809711246855,0.5714595875875936,0.9999908432004262
Qwen,GPT,AMZN,0.518294268862694,0.995333427819472,-0.3233166283629469,0.9997054710501804
Qwen,GPT,BABA,0.41450543810425444,0.9996072093191474,-0.4796261158519048,0.9999918353172418
Qwen,GPT,DTE.DE,0.7920131493932281,0.9442121707943434,0.3818853015315661,0.9907150741548014
Qwen,GPT,FXI,0.8634598156831734,0.8404083356828226,0.7246628571852496,0.998854879421916
Qwen,GPT,GM,0.6215170818133391,0.9895950605259196,-0.8348433359683111,0.9986211092989964
Qwen,GPT,IFNNY,0.6706864361241915,0.9038420851297626,0.0731878368936961,0.9984422503851222
Qwen,GPT,MBGYY,0.6356717082248693,0.8538037359343125,-0.1753667115702705,0.999628484987764
Qwen,GPT,SPX,0.3873861450486942,0.6643963456847415,-0.6478282143673935,0.9989447305878494
Qwen,GPT,T,0.7042376166518929,0.9428201848801812,-0.2761153279382776,0.9985166408608006
Qwen,Gemini,0941.HK,0.8145035940610994,0.9935914664337177,0.2272794071513963,1.0
Qwen,Gemini,1211.HK,0.8463035409760178,0.9999861671326032,0.2316448411151881,1.0
Qwen,Gemini,AMZN,0.5691366656784671,0.9998542092694092,-0.3233166283629469,0.9999979525128072
Qwen,Gemini,BABA,0.6496653092952136,0.9999284375519868,-0.4471618478268508,0.9999949890256968
Qwen,Gemini,DTE.DE,0.9423219508603143,0.9876421430149068,0.7853465767601723,1.0
Qwen,Gemini,FXI,0.8654524844184269,0.8404083356828226,0.7056272450856659,0.9999999999999998
Qwen,Gemini,GM,0.6953823201139114,0.99973317788927,-0.4811626444353782,0.999980937893248
Qwen,Gemini,IFNNY,0.793308480335556,0.991212675323343,0.0731878368936961,1.0
Qwen,Gemini,MBGYY,0.7291583675941504,0.9798105427676564,-0.1753667115702705,1.0
Qwen,Gemini,SPX,0.3970187734266052,0.656877402259223,-0.6478282143673935,1.0
Qwen,Gemini,T,0.7105902553359333,0.999285956626898,-0.2761153279382776,1.0
Qwen,Mistral,0941.HK,0.15424115196103544,0.3229321509753496,-0.754710313552002,0.9853925932995476
Qwen,Mistral,1211.HK,0.39629222759065397,0.9948642359043108,-0.7531116296666669,0.9983517833344332
Qwen,Mistral,AMZN,0.547742113516203,0.9859344831877196,-0.3040792145388142,0.9978247448056192
Qwen,Mistral,BABA,0.04715705139348482,-0.4585104350937344,-0.8293931408130153,0.9992059566250102
Qwen,Mistral,DTE.DE,0.5238005427746019,0.8935223302786942,-0.1924580188415061,0.9347183632284604
Qwen,Mistral,FXI,0.4225363662452398,0.7978328149692653,-0.6724267157358916,0.979381442592442
Qwen,Mistral,GM,0.8131554448369197,0.9571496681069528,0.3933192049698804,0.9925875723571336
Qwen,Mistral,IFNNY,0.4011154755309952,0.9496515963396908,-0.949972992376292,0.9938896810170276
Qwen,Mistral,MBGYY,0.3417900456554583,0.8641695802671294,-0.9070791922394498,0.9873011185440042
Qwen,Mistral,SPX,0.12337465712698212,-0.0047269541266777,-0.649208327150354,0.9505529905955246
Qwen,Mistral,T,0.40898944028251344,0.8171011309040954,-0.295422505403481,0.9658813581812116
